M1, M2
0.12760, 0.29660
0.11580, 0.27100
0.10340, 0.27260
0.12200, 0.28800
0.13180, 0.29680
0.13480, 0.29060
0.13660, 0.28500
0.12500, 0.28740
0.13080, 0.29300
0.15440, 0.29340
0.16160, 0.27980
0.15940, 0.26780
0.16460, 0.27500
0.16140, 0.26560
0.14940, 0.26160
0.13600, 0.25420
0.13160, 0.25820
0.14660, 0.25820
0.14500, 0.25140
0.13440, 0.25020
0.12840, 0.26660
0.12900, 0.27960
0.14600, 0.27240
0.15500, 0.27360
0.14400, 0.28520
0.14960, 0.28060
0.15460, 0.27040
0.15900, 0.27160
0.18180, 0.26380
0.18340, 0.26200
0.17080, 0.27100
0.17720, 0.26320
0.17080, 0.26320
0.18320, 0.26460
0.17240, 0.26500
0.17380, 0.27160
0.15860, 0.27320
0.16060, 0.28060
0.16200, 0.27600
0.15740, 0.28260
0.15600, 0.26780
0.15200, 0.26580
0.17060, 0.28140
0.16080, 0.27400
0.15880, 0.27600
0.16640, 0.27340
0.18320, 0.27060
0.17620, 0.25780
0.16120, 0.26060
0.15260, 0.27180
0.15860, 0.27860
0.15820, 0.27880
0.16320, 0.27840
0.17140, 0.28020
0.15880, 0.25960
0.16200, 0.26040
0.15400, 0.27260
0.14980, 0.26720
0.15700, 0.25720
0.15680, 0.25440
0.15300, 0.25860
0.13900, 0.26240
0.14720, 0.26200
0.15920, 0.25320
0.16420, 0.25160
0.16460, 0.23920
0.17740, 0.24360
0.18060, 0.24380
0.17860, 0.24620
0.19240, 0.23640
0.19600, 0.24760
0.19120, 0.24420
0.19260, 0.24760
0.19060, 0.24260
0.19240, 0.23800
0.20420, 0.24100
0.18900, 0.23900
0.18360, 0.23000
0.16540, 0.22740
0.15320, 0.23720
0.14420, 0.24040
0.13660, 0.24340
0.13860, 0.24200
0.13760, 0.25620
0.15080, 0.25420
0.15800, 0.25380
0.15860, 0.26080
0.16760, 0.24320
0.17180, 0.24320
0.18020, 0.23700
0.16780, 0.23780
0.17420, 0.23220
0.19280, 0.23660
0.18120, 0.23820
0.16960, 0.23720
0.16800, 0.23820
0.17700, 0.22300
0.19860, 0.23800
0.18900, 0.21700
0.21140, 0.21160
0.19620, 0.21480
0.20460, 0.20980
0.19840, 0.19840
0.20620, 0.19160
0.20960, 0.19840
0.20680, 0.20580
0.20020, 0.19840
0.20200, 0.20020
0.20840, 0.20140
0.20160, 0.20580
0.21680, 0.20760
0.22500, 0.20480
0.23000, 0.20120
0.22080, 0.19380
0.22860, 0.20580
0.22400, 0.19520
0.22160, 0.20640
0.22720, 0.19500
0.24280, 0.19940
0.22820, 0.19580
0.22860, 0.19780
0.22860, 0.20080
0.20520, 0.17620
0.18900, 0.18380
0.20100, 0.18360
0.19320, 0.19000
0.20780, 0.18680
0.19340, 0.20600
0.18840, 0.21280
0.17940, 0.21880
0.19620, 0.22260
0.18480, 0.22540
0.19380, 0.22600
0.21300, 0.21820
0.21380, 0.22200
0.21720, 0.21720
0.23540, 0.21840
0.22360, 0.22280
0.21820, 0.20780
0.22460, 0.21420
0.22400, 0.20900
0.21400, 0.20980
0.21420, 0.22480
0.23280, 0.21420
0.21400, 0.22160
0.22060, 0.22940
0.23500, 0.23520
0.23220, 0.24020
0.22840, 0.23620
0.24180, 0.23240
0.23320, 0.22940
0.22280, 0.23920
0.22080, 0.23660
0.21780, 0.22740
0.20980, 0.23240
0.19700, 0.23400
0.21900, 0.22760
0.22460, 0.21160
0.22900, 0.22020
0.20840, 0.20200
0.19780, 0.21240
0.19200, 0.23000
0.20100, 0.22980
0.20600, 0.21420
0.21000, 0.20700
0.19880, 0.20800
0.20340, 0.22760
0.20160, 0.22100
0.20200, 0.23580
0.21540, 0.23080
0.22720, 0.22940
0.23660, 0.22960
0.22240, 0.23720
0.21600, 0.23400
0.21660, 0.22740
0.22360, 0.21700
0.23100, 0.22360
0.22280, 0.22920
0.20740, 0.22740
0.21060, 0.23620
0.20860, 0.21900
0.21620, 0.21960
0.21060, 0.23620
0.22800, 0.21880
0.21300, 0.20220
0.22140, 0.20600
0.21120, 0.20080
0.21580, 0.19640
0.20740, 0.21860
0.20560, 0.22260
0.19120, 0.21980
0.20120, 0.21480
0.21440, 0.22540
0.23060, 0.21560
0.24520, 0.21120
0.23920, 0.21040
0.23960, 0.20540
0.23680, 0.21080
0.23240, 0.20920
0.24000, 0.21180
0.24160, 0.20700
0.24320, 0.20740
0.23900, 0.23420
0.24760, 0.23260
0.25020, 0.24020
0.26120, 0.24000
0.26580, 0.23800
0.24280, 0.24140
0.24520, 0.24400
0.26480, 0.24280
0.25860, 0.25260
0.25860, 0.24380
0.26080, 0.24420
0.24240, 0.23900
0.25540, 0.25240
0.28020, 0.23340
0.27600, 0.22200
0.28200, 0.22440
0.28280, 0.23080
0.29500, 0.23240
0.30560, 0.23480
0.30480, 0.23260
0.29760, 0.23020
0.29520, 0.22840
0.29220, 0.22400
0.28060, 0.22680
0.29740, 0.23300
0.31160, 0.24160
0.31900, 0.26240
0.32020, 0.25460
0.31220, 0.24860
0.31740, 0.25940
0.32160, 0.25660
0.31960, 0.25240
0.32700, 0.25080
0.32200, 0.22880
0.32560, 0.23460
0.32400, 0.23920
0.31460, 0.22720
0.30200, 0.21960
0.30560, 0.22020
0.29740, 0.22280
0.30100, 0.22500
0.30060, 0.22840
0.29220, 0.20320
0.29620, 0.22360
0.28340, 0.21280
0.27800, 0.19280
0.25900, 0.18880
0.25600, 0.18900
0.26140, 0.19120
0.27580, 0.19140
0.27540, 0.20040
0.26280, 0.20180
0.25540, 0.19580
0.26500, 0.19900
0.26320, 0.20040
0.26820, 0.19100
0.26720, 0.19260
0.27560, 0.19220
0.28320, 0.18780
0.28780, 0.20000
0.29740, 0.19500
0.29880, 0.21000
0.29920, 0.22220
0.29820, 0.22880
0.29940, 0.24040
0.30180, 0.22580
0.31420, 0.22720
0.32820, 0.22460
0.30800, 0.21640
0.31900, 0.22320
0.32240, 0.23880
0.32560, 0.24860
0.32440, 0.24520
0.32760, 0.25560
0.33960, 0.25220
0.35560, 0.24180
0.34560, 0.24980
0.35920, 0.26300
0.34480, 0.27040
0.33080, 0.27940
0.33840, 0.27460
0.32360, 0.26820
0.33860, 0.28000
0.33760, 0.28260
0.35140, 0.28500
0.34520, 0.28620
0.35220, 0.28540
0.34520, 0.29140
0.34400, 0.28560
0.34320, 0.28640
0.34820, 0.26520
0.34760, 0.25960
0.34980, 0.25560
0.34440, 0.24720
0.35100, 0.23960
0.35300, 0.24340
0.34760, 0.24260
0.34720, 0.24320
0.35140, 0.24220
0.35280, 0.24200
0.34460, 0.23100
0.33520, 0.22340
0.34620, 0.21280
0.33680, 0.22080
0.33480, 0.23160
0.33060, 0.21420
0.32360, 0.20200
0.33240, 0.19460
0.33000, 0.19860
0.33920, 0.19560
0.35200, 0.20420
0.35440, 0.20500
0.35320, 0.19840
0.36660, 0.21080
0.36600, 0.20140
0.34980, 0.20580
0.34380, 0.21780
0.35720, 0.21640
0.34740, 0.22620
0.35400, 0.21000
0.37460, 0.20800
0.36420, 0.20940
0.35340, 0.19720
0.35620, 0.19280
0.35840, 0.21460
0.35480, 0.21060
0.35800, 0.21860
0.35140, 0.21800
0.35060, 0.19480
0.35520, 0.20500
0.36640, 0.20580
0.36700, 0.21400
0.36520, 0.21560
0.36920, 0.20140
0.37740, 0.19100
0.35980, 0.18140
0.36640, 0.17720
0.36100, 0.18100
0.36200, 0.17280
0.36760, 0.18580
0.36360, 0.17620
0.36760, 0.15800
0.35760, 0.14980
0.36020, 0.15880
0.36500, 0.15980
0.35960, 0.16520
0.35400, 0.16580
0.34580, 0.16720
0.34320, 0.16360
0.34920, 0.17260
0.34640, 0.18440
0.35600, 0.19420
0.34700, 0.20240
0.35140, 0.20660
0.36040, 0.20300
0.37780, 0.19520
0.37360, 0.19020
0.37200, 0.18760
0.36200, 0.18720
0.36120, 0.19460
0.35920, 0.20960
0.35200, 0.22020
0.35500, 0.19940
0.36620, 0.20680
0.37800, 0.20960
0.37900, 0.21800
0.39320, 0.21880
0.39880, 0.22760
0.38360, 0.23580
0.39000, 0.23520
0.38520, 0.23500
0.37840, 0.25080
0.37040, 0.26620
0.36960, 0.25600
0.34800, 0.26440
0.35600, 0.25120
0.34980, 0.26860
0.34280, 0.27240
0.33900, 0.26900
0.34000, 0.27440
0.34780, 0.26780
0.35040, 0.26980
0.35760, 0.27100
0.36940, 0.28300
0.36620, 0.26900
0.37540, 0.28320
0.37120, 0.27840
0.35960, 0.28260
0.36980, 0.27460
0.37760, 0.27660
0.38580, 0.26420
0.38840, 0.26600
0.39380, 0.27540
0.40020, 0.27580
0.41280, 0.27860
0.41700, 0.28680
0.40600, 0.29040
0.40720, 0.27060
0.40280, 0.26240
0.40340, 0.27540
0.40860, 0.27060
0.40540, 0.26440
0.42000, 0.27540
0.42740, 0.27980
0.43600, 0.29460
0.43640, 0.28180
0.42640, 0.27420
0.42440, 0.27120
0.40900, 0.26760
0.41680, 0.26120
0.43160, 0.26420
0.42220, 0.23960
0.43020, 0.24080
0.44220, 0.25280
0.45620, 0.24820
0.44280, 0.24780
0.44780, 0.25820
0.44840, 0.25460
0.44940, 0.26740
0.45420, 0.29600
0.42760, 0.28360
0.42860, 0.29520
0.42600, 0.31920
0.42440, 0.33080
0.41180, 0.33880
0.40160, 0.32240
0.42020, 0.31020
0.41000, 0.29800
0.40320, 0.29820
0.40380, 0.30080
0.40860, 0.31800
0.40480, 0.31980
0.41180, 0.32280
0.41280, 0.33540
0.40980, 0.34040
0.41180, 0.33320
0.40000, 0.33720
0.41220, 0.33100
0.42660, 0.33040
0.41640, 0.33540
0.42240, 0.33960
0.42860, 0.35780
0.43900, 0.35000
0.41520, 0.35020
0.41340, 0.34940
0.42400, 0.34220
0.42900, 0.33940
0.43020, 0.32620
0.41700, 0.33540
0.41640, 0.33300
0.43340, 0.33360
0.43420, 0.32040
0.44100, 0.32580
0.45200, 0.32520
0.44420, 0.31560
0.44640, 0.31540
0.44460, 0.32760
0.44040, 0.32900
0.44040, 0.34860
0.47000, 0.34820
0.47540, 0.34620
0.47860, 0.33700
0.46700, 0.33440
0.47220, 0.34700
0.46480, 0.36000
0.45880, 0.36280
0.45920, 0.36600
0.45200, 0.37280
0.46020, 0.35820
0.45280, 0.35280
0.45140, 0.35960
0.43960, 0.35520
0.44440, 0.35580
0.43160, 0.36760
0.42060, 0.36280
0.43360, 0.35820
0.40460, 0.36340
0.40900, 0.37960
0.40400, 0.38440
0.40640, 0.39380
0.40940, 0.39500
0.40960, 0.39780
0.39720, 0.39720
0.40140, 0.39180
0.40620, 0.39720
0.40580, 0.42200
0.40160, 0.42420
0.39560, 0.41640
0.40880, 0.40560
0.41800, 0.38780
0.42000, 0.38000
0.42120, 0.37720
0.40760, 0.38400
0.40600, 0.38140
0.42060, 0.36820
0.43240, 0.36940
0.43540, 0.36000
0.44180, 0.36960
0.44160, 0.39120
0.43000, 0.38980
0.42540, 0.40060
0.43640, 0.39160
0.42340, 0.39880
0.42500, 0.39940
0.41740, 0.38480
0.41160, 0.38800
0.40280, 0.38480
0.40780, 0.39400
0.40500, 0.39880
0.38900, 0.41080
0.38540, 0.39640
0.38560, 0.40320
0.39160, 0.39940
0.40740, 0.40300
0.39960, 0.41080
0.41420, 0.41600
0.41300, 0.44120
0.39460, 0.43920
0.39280, 0.43760
0.39580, 0.42440
0.41700, 0.42340
0.43380, 0.43760
0.41820, 0.42320
0.42420, 0.41900
0.43420, 0.41560
0.42960, 0.42820
0.43860, 0.43440
0.44000, 0.41780
0.45840, 0.44020
0.45560, 0.43640
0.46760, 0.42900
0.47320, 0.43320
0.48820, 0.42880
0.46660, 0.42580
0.47120, 0.41560
0.45780, 0.41480
0.46800, 0.40440
0.46360, 0.41120
0.45400, 0.40020
0.45580, 0.40340
0.45660, 0.40480
0.45400, 0.41660
0.45500, 0.40060
0.45440, 0.39000
0.47680, 0.37820
0.46760, 0.36840
0.47260, 0.37640
0.46580, 0.37380
0.45860, 0.37440
0.45480, 0.37840
0.45100, 0.37000
0.45340, 0.37440
0.45040, 0.37660
0.45340, 0.38780
0.44800, 0.39980
0.43880, 0.40220
0.43000, 0.41380
0.42080, 0.40520
0.43220, 0.42220
0.43260, 0.42820
0.44520, 0.42340
0.42820, 0.43980
0.42340, 0.43200
0.41720, 0.45300
0.40680, 0.44080
0.40660, 0.45360
0.39500, 0.43460
0.40860, 0.43940
0.39720, 0.45160
0.39840, 0.45600
0.39280, 0.45680
0.38820, 0.46040
0.38940, 0.46300
0.39100, 0.46020
0.41140, 0.46180
0.40700, 0.45980
0.39020, 0.46280
0.40060, 0.45420
0.40760, 0.45760
0.41840, 0.45820
0.41120, 0.45920
0.41180, 0.45760
0.39960, 0.47280
0.38640, 0.47080
0.38580, 0.46280
0.38300, 0.47900
0.38200, 0.48040
0.38220, 0.47540
0.36560, 0.48080
0.37180, 0.48420
0.36620, 0.49160
0.37620, 0.49760
0.36380, 0.50760
0.34080, 0.49880
0.33780, 0.49740
0.32460, 0.48720
0.32540, 0.49260
0.31520, 0.49820
0.33080, 0.50160
0.33480, 0.49260
0.32820, 0.50420
0.34500, 0.50980
0.33800, 0.52200
0.32800, 0.50600
0.33000, 0.51000
0.32820, 0.50320
0.32480, 0.51860
0.30940, 0.52240
0.30220, 0.52140
0.30860, 0.51800
0.31580, 0.51520
0.31260, 0.50480
0.31280, 0.49040
0.32160, 0.49320
0.31380, 0.51240
0.32100, 0.49840
0.31680, 0.49740
0.32020, 0.50820
0.32160, 0.51320
0.33820, 0.50480
0.33280, 0.48860
0.34000, 0.49000
0.34080, 0.48980
0.34220, 0.49300
0.34800, 0.48760
0.35320, 0.49020
0.34800, 0.48320
0.34480, 0.48280
0.34520, 0.48420
0.34760, 0.48200
0.33480, 0.48000
0.35120, 0.47240
0.36300, 0.48020
0.36140, 0.48060
0.36020, 0.46960
0.37180, 0.47340
0.37740, 0.47960
0.37840, 0.48160
0.38520, 0.47960
0.39300, 0.48700
0.39620, 0.49040
0.40580, 0.49360
0.40840, 0.48560
0.39920, 0.48140
0.41080, 0.47100
0.39260, 0.46520
0.39820, 0.46980
0.39360, 0.46440
0.40720, 0.46500
0.41600, 0.46580
0.41280, 0.46740
0.42940, 0.47040
0.42880, 0.48680
0.42780, 0.45900
0.42660, 0.44960
0.43440, 0.45700
0.43420, 0.45240
0.43860, 0.45720
0.44340, 0.44160
0.45140, 0.43660
0.44560, 0.43720
0.46820, 0.42460
0.47220, 0.41700
0.46400, 0.41080
0.45840, 0.40400
0.45020, 0.39520
0.44200, 0.40040
0.44180, 0.39200
0.43740, 0.39620
0.44020, 0.41300
0.45460, 0.38760
0.44760, 0.39520
0.44140, 0.39780
0.44580, 0.40860
0.42520, 0.41320
0.42580, 0.39500
0.42860, 0.40100
0.41400, 0.38580
0.41620, 0.38640
0.40880, 0.37680
0.41380, 0.38840
0.42480, 0.38040
0.41000, 0.37680
0.40640, 0.37640
0.40060, 0.39040
0.40460, 0.37340
0.39220, 0.35400
0.39520, 0.35120
0.39720, 0.34960
0.39320, 0.34420
0.39640, 0.34960
0.38440, 0.35020
0.39000, 0.32340
0.39880, 0.31880
0.38340, 0.32280
0.37420, 0.30780
0.38060, 0.30700
0.38260, 0.29980
0.36380, 0.31720
0.35980, 0.32200
0.37680, 0.30960
0.38000, 0.30660
0.40240, 0.28460
0.40980, 0.27660
0.39880, 0.27380
0.39040, 0.29820
0.38960, 0.29640
0.39640, 0.28660
0.40420, 0.27400
0.40080, 0.28180
0.39980, 0.27900
0.41040, 0.27540
0.39580, 0.27220
0.41960, 0.28800
0.43000, 0.27900
0.42240, 0.27900
0.42620, 0.28880
0.43160, 0.29820
0.44140, 0.30140
0.46000, 0.29720
0.46660, 0.29240
0.47300, 0.29120
0.45960, 0.29240
0.45700, 0.30060
0.46480, 0.30000
0.46920, 0.30040
0.45040, 0.29940
0.45160, 0.29680
0.45300, 0.29640
0.43720, 0.30200
0.41480, 0.28260
0.40280, 0.28400
0.41820, 0.27500
0.42440, 0.27080
0.42380, 0.26520
0.41540, 0.25620
0.40980, 0.24140
0.40580, 0.24960
0.40900, 0.26240
0.40760, 0.28220
0.42120, 0.26760
0.42020, 0.25580
0.42260, 0.24740
0.41520, 0.25820
0.42560, 0.25960
0.42620, 0.25280
0.42800, 0.24880
0.42680, 0.26020
0.42840, 0.26800
0.42140, 0.27320
0.40940, 0.27520
0.40480, 0.29500
0.41220, 0.29240
0.41140, 0.29320
0.41960, 0.28900
0.40280, 0.28520
0.40020, 0.27700
0.40740, 0.26920
0.39140, 0.26980
0.37760, 0.25420
0.37000, 0.25460
0.38360, 0.25200
0.39300, 0.26160
0.40420, 0.25580
0.40760, 0.26000
0.41600, 0.26780
0.40080, 0.25780
0.41240, 0.25800
0.42400, 0.25640
0.42820, 0.26280
0.40460, 0.24740
0.41420, 0.23920
0.40820, 0.23360
0.41740, 0.23940
0.42700, 0.22740
0.41200, 0.23600
0.41100, 0.24680
0.40380, 0.26480
0.41080, 0.26840
0.40400, 0.26860
0.39960, 0.27820
0.40060, 0.28240
0.38640, 0.27860
0.39080, 0.28960
0.39820, 0.28740
0.39380, 0.28620
0.39400, 0.29300
0.39300, 0.29100
0.39820, 0.29600
0.39820, 0.29320
0.39780, 0.29880
0.39860, 0.29100
0.39620, 0.30280
0.40860, 0.29700
0.41400, 0.28860
0.40820, 0.29200
0.40040, 0.29980
0.41060, 0.28380
0.40360, 0.29340
0.40840, 0.30200
0.41320, 0.32020
0.41040, 0.32400
0.40700, 0.33280
0.40880, 0.33940
0.42140, 0.34780
0.42140, 0.33080
0.41460, 0.32460
0.40540, 0.32520
0.40420, 0.31640
0.41340, 0.32040
0.42000, 0.33300
0.43600, 0.33960
0.43660, 0.33500
0.42720, 0.32520
0.42880, 0.31700
0.43480, 0.32340
0.42640, 0.31780
0.42640, 0.30560
0.43380, 0.31380
0.42980, 0.30260
0.43440, 0.29320
0.43200, 0.30000
0.43600, 0.30300
0.43100, 0.29100
0.42260, 0.29900
0.41680, 0.28640
0.40720, 0.28720
0.41900, 0.28860
0.42180, 0.29680
0.42280, 0.29440
0.41360, 0.29320
0.41280, 0.32760
0.41040, 0.32580
0.42100, 0.32480
0.42800, 0.31880
0.41680, 0.32120
0.40640, 0.32160
0.40900, 0.31800
0.41180, 0.32000
0.40960, 0.30400
0.41640, 0.28900
0.40640, 0.27980
0.42660, 0.28340
0.43000, 0.27480
0.42480, 0.28940
0.43720, 0.27680
0.44100, 0.28500
0.43860, 0.26880
0.44140, 0.26900
0.44860, 0.26920
0.45480, 0.27040
0.45020, 0.28400
0.44660, 0.29580
0.45760, 0.29100
0.45500, 0.28560
0.45460, 0.29800
0.46620, 0.30520
0.46560, 0.31460
0.45460, 0.31000
0.46180, 0.30060
0.45740, 0.30140
0.45320, 0.31240
0.43300, 0.31100
0.42640, 0.30320
0.40520, 0.30560
0.41040, 0.32120
0.40800, 0.32940
0.40600, 0.32700
0.40900, 0.33640
0.42120, 0.35740
0.43020, 0.36200
0.44820, 0.36840
0.45780, 0.36200
0.46080, 0.36220
0.46760, 0.36320
0.46720, 0.37160
0.46740, 0.36720
0.45420, 0.37420
0.46740, 0.36280
0.45740, 0.37160
0.45120, 0.36000
0.45540, 0.37300
0.46040, 0.35900
0.46720, 0.34480
0.45940, 0.33640
0.46120, 0.33800
0.46100, 0.34320
0.46080, 0.34740
0.46220, 0.35040
0.46140, 0.32920
0.46940, 0.34260
0.46740, 0.33520
0.48480, 0.34340
0.47820, 0.33360
0.49320, 0.34040
0.50060, 0.32520
0.50940, 0.33420
0.50640, 0.34820
0.50520, 0.33820
0.50460, 0.34680
0.49420, 0.35700
0.49440, 0.36760
0.48720, 0.36280
0.49740, 0.35840
0.48540, 0.35960
0.49420, 0.34380
0.49480, 0.33700
0.48500, 0.34620
0.48380, 0.34600
0.48740, 0.36520
0.47680, 0.36180
0.46460, 0.37160
0.45460, 0.36780
0.44080, 0.37380
0.43640, 0.37060
0.44020, 0.37780
0.45460, 0.37980
0.47380, 0.37900
0.46380, 0.37700
0.47020, 0.37920
0.46640, 0.37800
0.46960, 0.37620
0.48600, 0.38040
0.49200, 0.38120
0.47880, 0.38120
0.50260, 0.39140
0.51040, 0.39420
0.50320, 0.38960
0.49640, 0.39820
0.49320, 0.39260
0.48680, 0.38780
0.48020, 0.39080
0.48980, 0.38420
0.48480, 0.38020
0.48820, 0.38460
0.48640, 0.39140
0.50240, 0.38860
0.50200, 0.38780
0.48440, 0.38780
0.49360, 0.39760
0.48640, 0.39880
0.47380, 0.38880
0.46860, 0.40780
0.45760, 0.39520
0.46260, 0.39260
0.48920, 0.39280
0.47020, 0.39460
0.47900, 0.39220
0.47580, 0.40000
0.46660, 0.39340
0.47420, 0.39040
0.49180, 0.40540
0.48420, 0.40080
0.48400, 0.40360
0.49620, 0.39820
0.50600, 0.40680
0.50480, 0.40460
0.50560, 0.40140
0.49160, 0.39180
0.48620, 0.38780
0.49000, 0.40040
0.48580, 0.40220
0.50520, 0.40240
0.51740, 0.42240
0.51200, 0.41800
0.51140, 0.40500
0.52580, 0.41360
0.51960, 0.40240
0.51620, 0.40140
0.52100, 0.40820
0.51820, 0.41780
0.53500, 0.42300
0.53080, 0.40760
0.53860, 0.41420
0.54080, 0.42640
0.55320, 0.43700
0.54440, 0.44040
0.55000, 0.43600
0.55580, 0.44200
0.54760, 0.44800
0.55000, 0.44700
0.55040, 0.44120
0.55600, 0.44760
0.55860, 0.44620
0.55460, 0.44160
0.54800, 0.43420
0.53260, 0.42500
0.53960, 0.44320
0.54200, 0.43900
0.53840, 0.45180
0.53680, 0.44740
0.55920, 0.42960
0.53680, 0.41200
0.54780, 0.40240
0.56040, 0.40960
0.55280, 0.40580
0.55900, 0.41880
0.56300, 0.41400
0.56380, 0.41900
0.56380, 0.42120
0.57260, 0.41540
0.57480, 0.41520
0.58240, 0.40720
0.57240, 0.40760
0.58700, 0.41300
0.58920, 0.41960
0.58180, 0.41180
0.58720, 0.41280
0.59720, 0.41820
0.59840, 0.42040
0.60740, 0.41840
0.60180, 0.39680
0.57580, 0.40080
0.58780, 0.40280
0.59600, 0.41100
0.60660, 0.41320
0.60620, 0.42140
0.60780, 0.43260
0.59720, 0.42220
0.60120, 0.42600
0.59960, 0.44060
0.59540, 0.45440
0.58000, 0.45980
0.57540, 0.44320
0.57520, 0.45180
0.55920, 0.45080
0.55060, 0.44860
0.55820, 0.45360
0.57040, 0.45720
0.59000, 0.45180
0.57840, 0.45460
0.58660, 0.46400
0.58080, 0.46760
0.58020, 0.45760
0.58800, 0.47480
0.59520, 0.46700
0.59220, 0.45640
0.57920, 0.45500
0.58600, 0.45960
0.58320, 0.44200
0.59040, 0.43660
0.59720, 0.43680
0.60220, 0.44520
0.59440, 0.43920
0.58720, 0.44960
0.58760, 0.44440
0.58380, 0.45360
0.58280, 0.45060
0.57720, 0.44060
0.58280, 0.44280
0.59760, 0.44220
0.61280, 0.44840
0.61380, 0.44500
0.61660, 0.44200
0.61620, 0.44800
0.62060, 0.44880
0.62580, 0.45360
0.62840, 0.45460
0.63460, 0.43920
0.63360, 0.43640
0.63600, 0.44160
0.63460, 0.44800
0.61780, 0.46100
0.62260, 0.46380
0.62700, 0.47040
0.63380, 0.47640
0.62640, 0.46540
0.62440, 0.44720
0.63080, 0.44540
0.63380, 0.43360
0.63660, 0.42820
0.62780, 0.43460
0.61820, 0.42880
0.62500, 0.44140
0.62620, 0.44440
0.61760, 0.43880
0.62320, 0.43660
0.62480, 0.43760
0.62640, 0.44260
0.62860, 0.45060
0.61900, 0.45440
0.61820, 0.43820
0.63200, 0.45040
0.62820, 0.46460
0.61900, 0.45960
0.62380, 0.45660
0.61960, 0.45500
0.61500, 0.45820
0.61820, 0.46860
0.62680, 0.45720
0.62440, 0.44160
0.61560, 0.44060
0.60180, 0.45140
0.62640, 0.44680
0.62840, 0.44960
0.61960, 0.44860
0.61820, 0.46120
0.60960, 0.46400
0.60600, 0.45100
0.61960, 0.45580
0.62100, 0.46300
0.62320, 0.47720
0.62280, 0.48500
0.61100, 0.47660
0.60460, 0.48300
0.60220, 0.49400
0.60700, 0.49500
0.61320, 0.49400
0.60620, 0.48140
0.61940, 0.49640
0.63200, 0.49360
0.60720, 0.49840
0.60920, 0.49560
0.62760, 0.48820
0.61780, 0.48660
0.61780, 0.47080
0.63660, 0.47660
0.64240, 0.48080
0.63960, 0.48060
0.63820, 0.47680
0.64940, 0.47920
0.64460, 0.48700
0.63780, 0.49600
0.63740, 0.49900
0.64180, 0.50040
0.64280, 0.50780
0.63780, 0.51440
0.64380, 0.52460
0.66700, 0.52220
0.67060, 0.51040
0.64580, 0.51580
0.64060, 0.52240
0.63520, 0.52100
0.64080, 0.51780
0.63340, 0.51340
0.63340, 0.50420
0.63520, 0.48940
0.62900, 0.49600
0.63240, 0.49900
0.63380, 0.49420
0.62460, 0.47660
0.63240, 0.47840
0.65240, 0.47500
0.66700, 0.46600
0.66820, 0.47360
0.66960, 0.45660
0.67420, 0.45700
0.66980, 0.45380
0.66420, 0.45660
0.66540, 0.46220
0.66500, 0.47040
0.65860, 0.48040
0.65960, 0.48740
0.66120, 0.48060
0.65320, 0.50100
0.63700, 0.50220
0.65260, 0.49840
0.64260, 0.47360
0.62700, 0.48020
0.64140, 0.48320
0.63680, 0.48240
0.63000, 0.47820
0.63200, 0.46840
0.62740, 0.44860
0.61680, 0.43220
0.60860, 0.41540
0.61620, 0.42120
0.61120, 0.42100
0.61540, 0.41280
0.60060, 0.40860
0.62780, 0.40140
0.63560, 0.38560
0.63200, 0.37600
0.62980, 0.37300
0.61500, 0.38480
0.62820, 0.38940
0.62220, 0.40380
0.63100, 0.40380
0.62360, 0.40360
0.62760, 0.40920
0.61940, 0.41740
0.61340, 0.40500
0.61780, 0.40760
0.60320, 0.41780
0.60420, 0.42380
0.60120, 0.42060
0.60240, 0.43440
0.60620, 0.42800
0.61420, 0.42460
0.64020, 0.44000
0.63300, 0.42540
0.62940, 0.43120
0.63000, 0.42920
0.63360, 0.42540
0.63600, 0.42560
0.64520, 0.43600
0.64780, 0.43780
0.65160, 0.43200
0.65060, 0.45160
0.64800, 0.42620
0.64840, 0.42480
0.64740, 0.43060
0.64660, 0.42560
0.64520, 0.43100
0.63880, 0.43400
0.64840, 0.42800
0.65160, 0.43420
0.67620, 0.44200
0.67320, 0.44580
0.67240, 0.44060
0.66280, 0.43020
0.66140, 0.43360
0.67100, 0.42040
0.66820, 0.43840
0.67960, 0.46160
0.67080, 0.45860
0.66480, 0.44220
0.66800, 0.44200
0.67400, 0.42340
0.67820, 0.41380
0.66840, 0.43000
0.67540, 0.42660
0.66520, 0.41760
0.66640, 0.41680
0.66600, 0.41480
0.67400, 0.41000
0.66900, 0.40280
0.67460, 0.40560
0.68320, 0.40880
0.69400, 0.41360
0.68440, 0.42220
0.68760, 0.41580
0.67360, 0.41400
0.69420, 0.43060
0.69540, 0.44080
0.69320, 0.45400
0.70520, 0.46020
0.69680, 0.46540
0.68480, 0.46280
0.68960, 0.46020
0.68880, 0.44260
0.69180, 0.44340
0.69540, 0.45140
0.68720, 0.44000
0.67680, 0.44540
0.68140, 0.43820
0.68680, 0.44860
0.67680, 0.44280
0.67640, 0.44080
0.68160, 0.45200
0.68780, 0.46500
0.69220, 0.45980
0.69440, 0.45460
0.69460, 0.45780
0.70800, 0.44400
0.71060, 0.45000
0.71560, 0.46340
0.70920, 0.45860
0.71660, 0.45020
0.70680, 0.45100
0.71700, 0.47780
0.71940, 0.47840
0.71140, 0.48180
0.71660, 0.49980
0.71940, 0.49380
0.71100, 0.49420
0.71240, 0.50280
0.70960, 0.51560
0.70940, 0.51740
0.70660, 0.51400
